Carátula,Programa,Emisión,Tiempo,Tipo de música,Likes,Comentarios,Antigüedad,Reproducir
https://static-1.ivoox.com/canales/0/3/2/2/2041552462230_SM.jpg,El Sótano,"El sótano - Syndicate of Sound, Los Polares, El Garage de Juanito,... - 05/11/19",59:03,Alternativa e indie,2,0,2 días,https://www.ivoox.com/sotano-syndicate-of-sound-los-polares-audios-mp3_rf_43949896_1.html?autoplay=true
https://static-2.ivoox.com/canales/9/3/4/0/4051552460439_SM.jpg,180 Grados,180 grados - Bat For Lashes y G Flip - 06/11/19,59:01,Alternativa e indie,1,0,Ayer,https://www.ivoox.com/180-grados-bat-for-lashes-g-audios-mp3_rf_44000203_1.html?autoplay=true
https://static-2.ivoox.com/canales/3/6/2/2/4781552462263_SM.jpg,Turbo 3,"Turbo 3 - Graham Coxon, Siloé y Max con Chromeo - 05/11/19",59:00,Alternativa e indie,0,0,2 días,https://www.ivoox.com/turbo-3-graham-coxon-siloe-max-audios-mp3_rf_43943528_1.html?autoplay=true
https://static-1.ivoox.com/canales/8/6/6/1/7991552461668_SM.jpg,Na na na,"Na Na Na - The Growlers, Polock y TOPS - 31/10/19",59:19,Alternativa e indie,1,0,7 días,https://www.ivoox.com/na-na-na-the-growlers-polock-y-audios-mp3_rf_43792089_1.html?autoplay=true
https://static-1.ivoox.com/canales/8/2/8/2/3951552462828_SM.jpg,Siglo 21,Siglo 21 - PBDY - 31/10/19,59:01,Alternativa e indie,2,0,7 días,https://www.ivoox.com/siglo-21-pbdy-31-10-19-audios-mp3_rf_43777759_1.html?autoplay=true
https://static-1.ivoox.com/canales/0/3/2/2/2041552462230_SM.jpg,El Sótano,"El sótano - Enma Fernández en acústico, Wilson Pickett, Eli Paperboy Reed,... - 06/11/19",59:00,Alternativa e indie,1,0,Ayer,https://www.ivoox.com/sotano-enma-fernandez-acustico-wilson-audios-mp3_rf_44015251_1.html?autoplay=true
https://static-1.ivoox.com/canales/8/2/8/2/3951552462828_SM.jpg,Siglo 21,Siglo 21 - Sen Senra - 06/11/19,59:01,Alternativa e indie,0,0,Ayer,https://www.ivoox.com/siglo-21-sen-senra-06-11-19-audios-mp3_rf_44002927_1.html?autoplay=true
https://static-1.ivoox.com/canales/8/5/0/1/3501552461058_SM.jpg,Bandera negra,"Bandera Negra - Invisibilizadas, Whale Nado y El Hombre Music - 31/10/19",01:31:03,Alternativa e indie,3,0,7 días,https://www.ivoox.com/bandera-negra-invisibilizadas-whale-nado-el-audios-mp3_rf_43770324_1.html?autoplay=true
https://static-2.ivoox.com/canales/9/4/8/1/11557941849_SM.jpg,Festival Survivors ,"01 11 19 Festival Survivors con Ana Elva Hernández, 99.9 Valencia Radio ",57:24,Alternativa e indie,2,0,5 días,https://www.ivoox.com/01-11-19-festival-survivors-ana-elva-audios-mp3_rf_43749144_1.html?autoplay=true
https://static-1.ivoox.com/audios/0/5/3/7/4291573067350_SM.jpg,Bienvenido a los 90,P.577 - Dave Grohl: Mis Beatles,59:58,Alternativa e indie,2,0,Ayer,https://www.ivoox.com/p-577-dave-grohl-mis-beatles-audios-mp3_rf_44013649_1.html?autoplay=true
